data,ano,mes,dia,fenomeno_climatico,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao
2021-09-17,2021,9,17,La Niña Forte,27.4,27.7,86.7,16.8,1007.2,Seca
2021-09-18,2021,9,18,La Niña Forte,36.2,28.1,77.9,13.1,1006.2,Seca
2021-09-19,2021,9,19,La Niña Forte,77.2,27.4,85.6,17.2,1009.2,Seca
2021-09-20,2021,9,20,La Niña Forte,0.0,27.6,86.1,12.2,1009.3,Seca
2021-09-21,2021,9,21,La Niña Forte,13.4,27.0,76.6,13.8,1007.3,Seca
2021-09-22,2021,9,22,La Niña Forte,34.9,27.2,83.1,18.6,1009.6,Seca
2021-09-23,2021,9,23,La Niña Forte,26.9,27.5,77.7,12.5,1016.2,Seca
2021-09-24,2021,9,24,La Niña Forte,36.0,26.9,75.2,15.3,1013.4,Seca
2021-09-25,2021,9,25,La Niña Forte,44.9,27.4,80.8,16.1,1010.0,Seca
2021-09-26,2021,9,26,La Niña Forte,46.7,28.3,83.2,11.5,1015.5,Seca
2021-09-27,2021,9,27,La Niña Forte,19.3,27.4,76.5,15.5,1006.1,Seca
2021-09-28,2021,9,28,La Niña Forte,32.4,27.8,75.5,11.1,1014.1,Seca
2021-09-29,2021,9,29,La Niña Forte,43.9,27.3,72.3,13.9,1008.8,Seca
2021-09-30,2021,9,30,La Niña Forte,7.2,27.3,80.0,12.5,1011.2,Seca
2021-10-01,2021,10,1,La Niña Forte,52.9,28.5,87.3,14.0,1014.4,Seca
2021-10-02,2021,10,2,La Niña Forte,17.2,28.0,72.5,16.3,1011.9,Seca
2021-10-03,2021,10,3,La Niña Forte,36.6,26.6,79.2,23.2,1011.1,Seca
2021-10-04,2021,10,4,La Niña Forte,41.7,26.8,88.4,20.6,1011.6,Seca
2021-10-05,2021,10,5,La Niña Forte,52.2,27.6,87.5,34.0,1012.1,Seca
2021-10-06,2021,10,6,La Niña Forte,37.1,27.4,86.3,20.4,1012.3,Seca
2021-10-07,2021,10,7,La Niña Forte,17.7,26.7,67.9,17.8,1015.2,Seca
2021-10-08,2021,10,8,La Niña Forte,40.1,26.6,75.1,11.7,1014.0,Seca
2021-10-09,2021,10,9,La Niña Forte,50.9,27.2,81.2,22.4,1016.5,Seca
2021-10-10,2021,10,10,La Niña Forte,6.5,27.9,66.6,14.5,1009.3,Seca
2021-10-11,2021,10,11,La Niña Forte,34.0,27.0,75.1,15.1,1011.2,Seca
2021-10-12,2021,10,12,La Niña Forte,63.3,26.4,82.3,21.7,1010.7,Seca
2021-10-13,2021,10,13,La Niña Forte,52.2,26.5,73.6,20.5,1014.1,Seca
2021-10-14,2021,10,14,La Niña Forte,16.9,27.1,82.4,16.4,1011.0,Seca
2021-10-15,2021,10,15,La Niña Forte,0.0,25.6,77.4,21.4,1016.0,Seca
2021-10-16,2021,10,16,La Niña Forte,0.0,27.9,88.1,10.3,1009.6,Seca
2021-10-17,2021,10,17,La Niña Forte,39.2,26.9,81.8,19.7,1013.7,Seca
2021-10-18,2021,10,18,La Niña Forte,44.1,26.2,88.7,14.4,1007.9,Seca
2021-10-19,2021,10,19,La Niña Forte,12.4,27.6,86.5,16.3,1011.0,Seca
2021-10-20,2021,10,20,La Niña Forte,73.8,26.0,86.9,13.8,1016.2,Seca
2021-10-21,2021,10,21,La Niña Forte,77.1,28.3,83.7,11.4,1007.8,Seca
2021-10-22,2021,10,22,La Niña Forte,25.0,27.6,80.7,24.4,1013.5,Seca
2021-10-23,2021,10,23,La Niña Forte,89.5,26.8,74.3,14.8,1007.5,Seca
2021-10-24,2021,10,24,La Niña Forte,0.0,29.0,86.4,15.9,1015.4,Seca
2021-10-25,2021,10,25,La Niña Forte,0.0,27.2,79.9,12.4,1016.8,Seca
2021-10-26,2021,10,26,La Niña Forte,62.4,27.8,80.0,11.2,1017.0,Seca
2021-10-27,2021,10,27,La Niña Forte,0.0,27.3,84.6,12.4,1016.7,Seca
2021-10-28,2021,10,28,La Niña Forte,63.6,26.6,81.4,17.9,1011.8,Seca
2021-10-29,2021,10,29,La Niña Forte,0.0,27.1,78.8,21.4,1016.5,Seca
2021-10-30,2021,10,30,La Niña Forte,0.0,27.0,81.4,10.3,1011.7,Seca
2021-10-31,2021,10,31,La Niña Forte,71.8,28.5,76.4,13.1,1011.4,Seca
2021-11-01,2021,11,1,La Niña Forte,23.9,26.6,74.9,14.8,1009.1,Seca
2021-11-02,2021,11,2,La Niña Forte,0.0,25.8,81.7,23.9,1021.7,Seca
2021-11-03,2021,11,3,La Niña Forte,75.8,25.9,76.0,21.2,1012.9,Seca
2021-11-04,2021,11,4,La Niña Forte,72.1,27.7,67.5,16.6,1014.8,Seca
2021-11-05,2021,11,5,La Niña Forte,10.2,26.5,81.5,24.0,1010.8,Seca
2021-11-06,2021,11,6,La Niña Forte,50.4,27.0,82.7,19.6,1012.0,Seca
2021-11-07,2021,11,7,La Niña Forte,0.0,25.4,88.5,18.2,1011.0,Seca
2021-11-08,2021,11,8,La Niña Forte,5.7,27.4,79.6,10.1,1013.5,Seca
2021-11-09,2021,11,9,La Niña Forte,13.6,25.7,86.3,15.7,1009.4,Seca
2021-11-10,2021,11,10,La Niña Forte,0.0,27.1,85.5,17.3,1009.5,Seca
2021-11-11,2021,11,11,La Niña Forte,0.0,27.3,85.4,16.0,1008.7,Seca
2021-11-12,2021,11,12,La Niña Forte,51.1,27.1,86.5,23.0,1009.1,Seca
2021-11-13,2021,11,13,La Niña Forte,49.7,27.2,92.1,17.6,1006.7,Seca
2021-11-14,2021,11,14,La Niña Forte,66.9,26.7,86.6,12.2,1010.9,Seca
2021-11-15,2021,11,15,La Niña Forte,1.2,28.2,81.1,19.7,1007.2,Seca
2021-11-16,2021,11,16,La Niña Forte,68.1,26.2,83.3,10.2,1009.1,Seca
2021-11-17,2021,11,17,La Niña Forte,92.3,26.6,83.5,16.9,1007.5,Seca
2021-11-18,2021,11,18,La Niña Forte,37.2,27.0,68.2,22.1,1011.7,Seca
2021-11-19,2021,11,19,La Niña Forte,0.0,28.1,80.7,12.9,1012.3,Seca
2021-11-20,2021,11,20,La Niña Forte,45.6,26.3,74.5,24.4,1013.9,Seca
2021-11-21,2021,11,21,La Niña Forte,55.2,26.2,82.6,15.3,1012.7,Seca
2021-11-22,2021,11,22,La Niña Forte,10.0,26.9,74.2,20.1,1013.3,Seca
2021-11-23,2021,11,23,La Niña Forte,91.8,27.0,76.9,16.0,1010.9,Seca
2021-11-24,2021,11,24,La Niña Forte,111.7,26.2,83.9,19.0,1011.3,Seca
2021-11-25,2021,11,25,La Niña Forte,26.6,27.3,72.9,28.6,1015.4,Seca
2021-11-26,2021,11,26,La Niña Forte,8.4,27.5,82.5,20.0,1013.7,Seca
2021-11-27,2021,11,27,La Niña Forte,39.3,26.5,77.0,17.9,1018.9,Seca
2021-11-28,2021,11,28,La Niña Forte,56.5,27.3,77.9,20.6,1012.0,Seca
2021-11-29,2021,11,29,La Niña Forte,77.4,27.1,80.0,11.8,1014.5,Seca
2021-11-30,2021,11,30,La Niña Forte,0.0,26.6,82.8,17.6,1011.5,Seca
2021-12-01,2021,12,1,La Niña Forte,83.4,27.7,82.8,29.6,1011.8,Transição
2021-12-02,2021,12,2,La Niña Forte,20.7,26.2,70.5,25.5,1010.9,Transição
2021-12-03,2021,12,3,La Niña Forte,54.7,26.7,75.0,23.3,1010.9,Transição
2021-12-04,2021,12,4,La Niña Forte,21.5,26.0,81.9,15.2,1013.4,Transição
2021-12-05,2021,12,5,La Niña Forte,18.7,26.3,86.0,10.6,1013.7,Transição
2021-12-06,2021,12,6,La Niña Forte,118.6,26.5,73.1,19.6,1009.8,Transição
2021-12-07,2021,12,7,La Niña Forte,148.7,26.1,86.9,16.2,1010.7,Transição
2021-12-08,2021,12,8,La Niña Forte,71.1,26.8,80.3,23.3,1012.5,Transição
2021-12-09,2021,12,9,La Niña Forte,0.0,27.3,71.6,28.9,1015.3,Transição
2021-12-10,2021,12,10,La Niña Forte,102.9,26.5,79.5,13.8,1012.5,Transição
2021-12-11,2021,12,11,La Niña Forte,95.4,26.4,85.4,23.7,1015.6,Transição
2021-12-12,2021,12,12,La Niña Forte,32.6,26.5,76.5,25.1,1015.1,Transição
2021-12-13,2021,12,13,La Niña Forte,178.1,26.7,75.7,11.3,1012.2,Transição
2021-12-14,2021,12,14,La Niña Forte,46.5,26.4,74.3,13.3,1014.6,Transição
2021-12-15,2021,12,15,La Niña Forte,7.0,26.8,82.3,14.0,1014.8,Transição
2021-12-16,2021,12,16,La Niña Forte,97.7,26.5,78.6,24.5,1015.0,Transição
2021-12-17,2021,12,17,La Niña Forte,82.4,27.6,86.8,12.3,1016.8,Transição
2021-12-18,2021,12,18,La Niña Forte,100.5,25.9,83.5,34.8,1016.1,Transição
2021-12-19,2021,12,19,La Niña Forte,51.2,26.2,70.2,18.3,1011.0,Transição
2021-12-20,2021,12,20,La Niña Forte,90.6,26.1,88.3,12.5,1010.6,Transição
2021-12-21,2021,12,21,La Niña Forte,55.6,26.5,73.8,15.1,1013.3,Transição
2021-12-22,2021,12,22,La Niña Forte,305.8,26.7,78.8,20.7,1014.8,Transição
2021-12-23,2021,12,23,La Niña Forte,67.5,25.7,82.0,17.4,1010.4,Transição
2021-12-24,2021,12,24,La Niña Forte,160.1,26.8,86.1,17.7,1009.9,Transição
2021-12-25,2021,12,25,La Niña Forte,127.6,25.8,84.1,15.7,1013.8,Transição
2021-12-26,2021,12,26,La Niña Forte,71.4,26.6,77.9,19.6,1014.6,Transição
2021-12-27,2021,12,27,La Niña Forte,0.0,26.5,69.0,13.9,1010.6,Transição
2021-12-28,2021,12,28,La Niña Forte,53.8,26.3,76.4,16.4,1006.7,Transição
2021-12-29,2021,12,29,La Niña Forte,35.5,26.3,84.8,13.7,1012.8,Transição
2021-12-30,2021,12,30,La Niña Forte,82.8,26.8,74.3,28.0,1015.1,Transição
2021-12-31,2021,12,31,La Niña Forte,299.2,26.1,75.6,20.4,1016.6,Transição
2022-01-01,2022,1,1,La Niña Fraca,97.3,25.8,74.9,11.7,1008.3,Transição
2022-01-02,2022,1,2,La Niña Fraca,57.0,25.3,66.2,16.6,1004.1,Transição
2022-01-03,2022,1,3,La Niña Fraca,110.7,26.2,77.1,17.1,1015.9,Transição
2022-01-04,2022,1,4,La Niña Fraca,187.9,26.8,72.8,12.4,1010.9,Transição
2022-01-05,2022,1,5,La Niña Fraca,87.0,26.7,76.2,16.1,1014.8,Transição
2022-01-06,2022,1,6,La Niña Fraca,8.9,26.4,86.6,24.1,1015.3,Transição
2022-01-07,2022,1,7,La Niña Fraca,60.5,27.0,86.4,10.3,1014.2,Transição
2022-01-08,2022,1,8,La Niña Fraca,103.9,26.7,76.9,13.1,1009.6,Transição
2022-01-09,2022,1,9,La Niña Fraca,70.1,26.5,81.2,11.5,1008.1,Transição
2022-01-10,2022,1,10,La Niña Fraca,0.0,26.9,81.5,17.3,1006.4,Transição
2022-01-11,2022,1,11,La Niña Fraca,263.5,26.9,82.4,14.7,1012.5,Transição
2022-01-12,2022,1,12,La Niña Fraca,111.7,26.5,77.7,17.7,1013.2,Transição
2022-01-13,2022,1,13,La Niña Fraca,36.5,26.9,84.7,17.2,1006.5,Transição
2022-01-14,2022,1,14,La Niña Fraca,92.6,26.9,75.0,19.0,1015.5,Transição
2022-01-15,2022,1,15,La Niña Fraca,34.4,25.7,72.9,19.3,1008.7,Transição
2022-01-16,2022,1,16,La Niña Fraca,72.9,25.9,65.6,24.6,1011.9,Transição
2022-01-17,2022,1,17,La Niña Fraca,121.7,25.8,82.9,17.0,1011.7,Transição
2022-01-18,2022,1,18,La Niña Fraca,22.0,27.7,66.4,15.8,1014.7,Transição
2022-01-19,2022,1,19,La Niña Fraca,61.7,25.7,82.1,20.6,1015.6,Transição
2022-01-20,2022,1,20,La Niña Fraca,122.9,26.2,76.0,15.9,1010.8,Transição
2022-01-21,2022,1,21,La Niña Fraca,72.2,26.5,77.9,41.3,1010.9,Transição
2022-01-22,2022,1,22,La Niña Fraca,16.7,26.1,73.3,16.7,1013.0,Transição
2022-01-23,2022,1,23,La Niña Fraca,53.3,27.2,77.4,15.2,1011.1,Transição
2022-01-24,2022,1,24,La Niña Fraca,99.2,26.9,77.7,19.9,1010.4,Transição
2022-01-25,2022,1,25,La Niña Fraca,53.5,25.6,73.8,35.4,1012.6,Transição
2022-01-26,2022,1,26,La Niña Fraca,50.1,26.6,70.4,14.4,1012.4,Transição
2022-01-27,2022,1,27,La Niña Fraca,171.9,26.3,75.6,28.3,1013.4,Transição
2022-01-28,2022,1,28,La Niña Fraca,158.1,26.7,66.1,20.8,1010.8,Transição
2022-01-29,2022,1,29,La Niña Fraca,7.1,25.9,74.3,22.2,1011.1,Transição
2022-01-30,2022,1,30,La Niña Fraca,27.9,25.7,69.4,18.7,1011.4,Transição
2022-01-31,2022,1,31,La Niña Fraca,75.0,26.5,76.3,17.2,1017.5,Transição
2022-02-01,2022,2,1,La Niña Fraca,30.4,27.1,77.3,11.2,1012.0,Chuvosa
2022-02-02,2022,2,2,La Niña Fraca,135.3,26.9,73.0,16.7,1018.0,Chuvosa
2022-02-03,2022,2,3,La Niña Fraca,261.4,26.8,82.8,15.8,1016.8,Chuvosa
2022-02-04,2022,2,4,La Niña Fraca,68.6,27.4,73.9,15.4,1009.3,Chuvosa
2022-02-05,2022,2,5,La Niña Fraca,161.2,27.5,70.3,18.6,1012.2,Chuvosa
2022-02-06,2022,2,6,La Niña Fraca,354.9,27.2,73.5,17.6,1007.7,Chuvosa
2022-02-07,2022,2,7,La Niña Fraca,240.3,26.7,77.2,13.4,1014.1,Chuvosa
2022-02-08,2022,2,8,La Niña Fraca,79.3,26.7,73.8,12.1,1008.8,Chuvosa
2022-02-09,2022,2,9,La Niña Fraca,306.1,26.3,79.1,29.8,1016.6,Chuvosa
2022-02-10,2022,2,10,La Niña Fraca,157.0,27.1,73.4,11.9,1012.3,Chuvosa
2022-02-11,2022,2,11,La Niña Fraca,208.0,26.9,71.9,10.8,1012.1,Chuvosa
2022-02-12,2022,2,12,La Niña Fraca,249.4,26.4,74.8,20.0,1013.2,Chuvosa
2022-02-13,2022,2,13,La Niña Fraca,216.8,26.6,73.4,24.5,1010.0,Chuvosa
2022-02-14,2022,2,14,La Niña Fraca,93.5,24.8,66.1,18.9,1010.4,Chuvosa
2022-02-15,2022,2,15,La Niña Fraca,424.8,26.9,75.8,16.1,1012.0,Chuvosa
2022-02-16,2022,2,16,La Niña Fraca,167.3,28.2,82.0,11.2,1009.6,Chuvosa
2022-02-17,2022,2,17,La Niña Fraca,25.4,25.5,74.6,13.9,1016.7,Chuvosa
2022-02-18,2022,2,18,La Niña Fraca,223.9,27.1,75.1,13.5,1013.7,Chuvosa
2022-02-19,2022,2,19,La Niña Fraca,15.0,26.7,75.3,8.9,1011.2,Chuvosa
2022-02-20,2022,2,20,La Niña Fraca,160.0,26.9,79.3,14.9,1018.3,Chuvosa
2022-02-21,2022,2,21,La Niña Fraca,385.7,27.9,72.0,17.9,1010.5,Chuvosa
2022-02-22,2022,2,22,La Niña Fraca,155.6,27.9,69.1,29.8,1009.5,Chuvosa
2022-02-23,2022,2,23,La Niña Fraca,110.8,26.7,82.3,30.0,1010.3,Chuvosa
2022-02-24,2022,2,24,La Niña Fraca,338.8,25.9,86.5,17.6,1009.6,Chuvosa
2022-02-25,2022,2,25,La Niña Fraca,43.3,27.9,74.7,9.0,1011.6,Chuvosa
2022-02-26,2022,2,26,La Niña Fraca,394.5,27.0,85.0,12.5,1010.2,Chuvosa
2022-02-27,2022,2,27,La Niña Fraca,140.1,27.3,78.3,17.5,1012.3,Chuvosa
2022-02-28,2022,2,28,La Niña Fraca,530.1,27.8,80.0,16.1,1012.0,Chuvosa
2022-03-01,2022,3,1,La Niña Fraca,233.6,26.9,84.2,20.7,1011.8,Chuvosa
2022-03-02,2022,3,2,La Niña Fraca,111.9,27.5,88.4,23.4,1009.0,Chuvosa
2022-03-03,2022,3,3,La Niña Fraca,298.1,27.7,74.8,17.4,1013.2,Chuvosa
2022-03-04,2022,3,4,La Niña Fraca,366.3,27.2,75.2,22.8,1008.0,Chuvosa
2022-03-05,2022,3,5,La Niña Fraca,470.5,26.6,68.4,18.9,1012.4,Chuvosa
2022-03-06,2022,3,6,La Niña Fraca,172.1,27.1,74.2,26.6,1011.5,Chuvosa
2022-03-07,2022,3,7,La Niña Fraca,505.1,27.7,67.0,15.3,1015.2,Chuvosa
2022-03-08,2022,3,8,La Niña Fraca,341.2,27.0,79.3,18.5,1013.7,Chuvosa
2022-03-09,2022,3,9,La Niña Fraca,335.3,27.5,83.6,22.8,1013.0,Chuvosa
2022-03-10,2022,3,10,La Niña Fraca,404.8,27.2,77.3,19.2,1007.5,Chuvosa
2022-03-11,2022,3,11,La Niña Fraca,176.4,26.8,77.2,19.1,1013.1,Chuvosa
2022-03-12,2022,3,12,La Niña Fraca,239.3,27.2,72.8,12.9,1011.2,Chuvosa
2022-03-13,2022,3,13,La Niña Fraca,193.2,28.0,78.3,15.0,1008.3,Chuvosa
2022-03-14,2022,3,14,La Niña Fraca,3.1,28.1,67.1,12.0,1017.7,Chuvosa
2022-03-15,2022,3,15,La Niña Fraca,137.0,27.9,83.2,15.5,1018.5,Chuvosa
2022-03-16,2022,3,16,La Niña Fraca,177.6,27.2,73.5,16.4,1016.1,Chuvosa
2022-03-17,2022,3,17,La Niña Fraca,253.9,28.1,83.1,15.7,1012.1,Chuvosa
2022-03-18,2022,3,18,La Niña Fraca,95.0,26.6,76.6,17.3,1010.9,Chuvosa
2022-03-19,2022,3,19,La Niña Fraca,92.7,28.0,73.2,27.5,1011.4,Chuvosa
2022-03-20,2022,3,20,La Niña Fraca,167.9,27.5,80.2,15.7,1010.0,Chuvosa
2022-03-21,2022,3,21,La Niña Fraca,127.9,25.9,64.9,12.9,1015.4,Chuvosa
2022-03-22,2022,3,22,La Niña Fraca,418.5,27.3,79.9,14.1,1009.4,Chuvosa
2022-03-23,2022,3,23,La Niña Fraca,26.7,27.7,77.3,21.0,1008.6,Chuvosa
2022-03-24,2022,3,24,La Niña Fraca,123.0,26.9,91.4,9.4,1010.9,Chuvosa
2022-03-25,2022,3,25,La Niña Fraca,531.6,27.7,84.6,25.2,1011.2,Chuvosa
2022-03-26,2022,3,26,La Niña Fraca,246.2,26.5,76.2,12.9,1010.7,Chuvosa
2022-03-27,2022,3,27,La Niña Fraca,102.1,26.8,74.5,19.7,1013.3,Chuvosa
2022-03-28,2022,3,28,La Niña Fraca,278.5,27.1,63.4,16.1,1011.5,Chuvosa
2022-03-29,2022,3,29,La Niña Fraca,79.0,26.3,73.3,13.8,1012.1,Chuvosa
2022-03-30,2022,3,30,La Niña Fraca,383.7,26.8,75.7,17.0,1016.1,Chuvosa
2022-03-31,2022,3,31,La Niña Fraca,329.3,27.6,78.7,27.2,1009.5,Chuvosa
2022-04-01,2022,4,1,La Niña Fraca,579.7,26.1,73.6,10.9,1006.3,Chuvosa
2022-04-02,2022,4,2,La Niña Fraca,254.1,28.1,74.1,15.4,1005.7,Chuvosa
2022-04-03,2022,4,3,La Niña Fraca,143.0,27.8,68.9,9.7,1008.8,Chuvosa
2022-04-04,2022,4,4,La Niña Fraca,317.7,26.6,79.5,11.5,1016.7,Chuvosa
2022-04-05,2022,4,5,La Niña Fraca,39.3,27.3,68.5,12.9,1005.6,Chuvosa
2022-04-06,2022,4,6,La Niña Fraca,875.1,26.8,80.2,12.5,1007.7,Chuvosa
2022-04-07,2022,4,7,La Niña Fraca,430.5,27.9,70.9,16.3,1008.7,Chuvosa
2022-04-08,2022,4,8,La Niña Fraca,131.6,26.5,73.3,18.7,1013.1,Chuvosa
2022-04-09,2022,4,9,La Niña Fraca,182.1,27.4,83.7,21.3,1009.4,Chuvosa
2022-04-10,2022,4,10,La Niña Fraca,157.7,28.0,78.3,28.7,1011.2,Chuvosa
2022-04-11,2022,4,11,La Niña Fraca,448.0,27.7,79.2,16.9,1006.8,Chuvosa
2022-04-12,2022,4,12,La Niña Fraca,275.1,28.4,65.8,25.5,1015.9,Chuvosa
2022-04-13,2022,4,13,La Niña Fraca,186.7,27.8,74.4,22.2,1012.0,Chuvosa
2022-04-14,2022,4,14,La Niña Fraca,442.4,27.9,78.3,14.2,1011.8,Chuvosa
2022-04-15,2022,4,15,La Niña Fraca,459.2,26.4,76.2,16.7,1009.3,Chuvosa
2022-04-16,2022,4,16,La Niña Fraca,225.5,28.4,70.3,19.2,1015.1,Chuvosa
2022-04-17,2022,4,17,La Niña Fraca,615.3,28.9,74.0,18.1,1011.1,Chuvosa
2022-04-18,2022,4,18,La Niña Fraca,389.1,26.8,75.1,11.7,1010.8,Chuvosa
2022-04-19,2022,4,19,La Niña Fraca,217.5,27.4,70.7,15.2,1014.7,Chuvosa
2022-04-20,2022,4,20,La Niña Fraca,32.5,27.4,74.1,30.3,1010.3,Chuvosa
2022-04-21,2022,4,21,La Niña Fraca,214.7,27.2,77.5,17.7,1013.6,Chuvosa
2022-04-22,2022,4,22,La Niña Fraca,98.6,26.1,73.0,13.6,1001.4,Chuvosa
2022-04-23,2022,4,23,La Niña Fraca,435.5,27.1,76.3,17.2,1012.2,Chuvosa
2022-04-24,2022,4,24,La Niña Fraca,92.2,26.6,79.6,30.5,1016.4,Chuvosa
2022-04-25,2022,4,25,La Niña Fraca,210.0,27.9,79.1,38.4,1012.5,Chuvosa
2022-04-26,2022,4,26,La Niña Fraca,302.6,28.2,66.2,16.0,1010.8,Chuvosa
2022-04-27,2022,4,27,La Niña Fraca,201.5,26.9,71.0,32.5,1013.3,Chuvosa
2022-04-28,2022,4,28,La Niña Fraca,236.2,26.6,72.9,10.3,1013.3,Chuvosa
2022-04-29,2022,4,29,La Niña Fraca,280.8,27.1,77.0,16.3,1013.4,Chuvosa
2022-04-30,2022,4,30,La Niña Fraca,286.1,26.3,83.7,17.9,1015.6,Chuvosa
2022-05-01,2022,5,1,La Niña Fraca,180.6,26.5,71.0,19.1,1015.9,Chuvosa
2022-05-02,2022,5,2,La Niña Fraca,117.6,28.4,76.6,17.3,1012.8,Chuvosa
2022-05-03,2022,5,3,La Niña Fraca,230.1,27.9,84.4,13.4,1009.6,Chuvosa
2022-05-04,2022,5,4,La Niña Fraca,30.9,27.3,82.5,10.6,1010.2,Chuvosa
2022-05-05,2022,5,5,La Niña Fraca,168.7,26.9,81.2,15.7,1010.0,Chuvosa
2022-05-06,2022,5,6,La Niña Fraca,211.0,27.4,72.7,10.6,1012.6,Chuvosa
2022-05-07,2022,5,7,La Niña Fraca,109.2,28.0,77.7,11.4,1016.6,Chuvosa
2022-05-08,2022,5,8,La Niña Fraca,400.3,26.8,74.4,18.3,1012.8,Chuvosa
2022-05-09,2022,5,9,La Niña Fraca,174.6,28.0,70.4,26.7,1016.8,Chuvosa
2022-05-10,2022,5,10,La Niña Fraca,107.6,28.0,76.2,15.3,1016.0,Chuvosa
2022-05-11,2022,5,11,La Niña Fraca,127.7,27.9,83.9,17.7,1007.4,Chuvosa
2022-05-12,2022,5,12,La Niña Fraca,141.7,27.9,71.3,11.5,1011.2,Chuvosa
2022-05-13,2022,5,13,La Niña Fraca,488.7,27.8,76.6,15.2,1008.3,Chuvosa
2022-05-14,2022,5,14,La Niña Fraca,316.8,27.5,68.4,15.7,1013.7,Chuvosa
2022-05-15,2022,5,15,La Niña Fraca,264.4,27.0,77.8,16.3,1012.1,Chuvosa
2022-05-16,2022,5,16,La Niña Fraca,5.0,27.5,69.9,21.0,1018.7,Chuvosa
2022-05-17,2022,5,17,La Niña Fraca,141.0,27.6,77.4,17.7,1011.5,Chuvosa
2022-05-18,2022,5,18,La Niña Fraca,197.9,27.8,72.4,14.4,1007.7,Chuvosa
2022-05-19,2022,5,19,La Niña Fraca,156.1,28.8,75.8,13.0,1013.3,Chuvosa
2022-05-20,2022,5,20,La Niña Fraca,215.3,26.8,75.4,12.0,1017.1,Chuvosa
2022-05-21,2022,5,21,La Niña Fraca,144.0,27.8,78.5,17.7,1012.6,Chuvosa
2022-05-22,2022,5,22,La Niña Fraca,142.2,26.3,74.7,8.9,1014.8,Chuvosa
2022-05-23,2022,5,23,La Niña Fraca,36.5,28.0,80.4,15.2,1010.6,Chuvosa
2022-05-24,2022,5,24,La Niña Fraca,107.1,27.7,78.2,17.4,1011.5,Chuvosa
2022-05-25,2022,5,25,La Niña Fraca,231.3,27.2,73.1,24.5,1008.5,Chuvosa
2022-05-26,2022,5,26,La Niña Fraca,96.1,26.5,71.9,12.5,1016.2,Chuvosa
2022-05-27,2022,5,27,La Niña Fraca,0.0,27.9,80.3,19.0,1011.3,Chuvosa
2022-05-28,2022,5,28,La Niña Fraca,69.8,27.4,68.5,15.1,1012.2,Chuvosa
2022-05-29,2022,5,29,La Niña Fraca,84.7,27.7,81.4,26.6,1014.8,Chuvosa
2022-05-30,2022,5,30,La Niña Fraca,89.4,26.8,76.7,16.4,1015.2,Chuvosa
2022-05-31,2022,5,31,La Niña Fraca,256.5,27.6,76.3,19.7,1012.1,Chuvosa
2022-06-01,2022,6,1,La Niña Fraca,34.8,26.9,74.9,19.8,1012.0,Transição
2022-06-02,2022,6,2,La Niña Fraca,192.5,28.4,72.5,14.6,1010.8,Transição
2022-06-03,2022,6,3,La Niña Fraca,58.4,27.8,78.5,17.1,1010.2,Transição
2022-06-04,2022,6,4,La Niña Fraca,257.3,27.7,72.6,21.4,1012.2,Transição
2022-06-05,2022,6,5,La Niña Fraca,237.3,28.3,66.7,16.1,1011.3,Transição
2022-06-06,2022,6,6,La Niña Fraca,235.1,27.1,86.5,13.9,1012.1,Transição
2022-06-07,2022,6,7,La Niña Fraca,40.9,27.1,83.4,19.1,1012.5,Transição
2022-06-08,2022,6,8,La Niña Fraca,156.2,27.1,73.5,24.6,1009.9,Transição
2022-06-09,2022,6,9,La Niña Fraca,101.3,27.9,81.7,18.4,1014.0,Transição
2022-06-10,2022,6,10,La Niña Fraca,89.5,26.2,80.0,10.6,1014.0,Transição
2022-06-11,2022,6,11,La Niña Fraca,215.7,27.0,69.7,15.1,1010.1,Transição
2022-06-12,2022,6,12,La Niña Fraca,79.6,28.7,75.3,16.7,1016.8,Transição
2022-06-13,2022,6,13,La Niña Fraca,200.5,28.6,77.4,13.5,1012.5,Transição
2022-06-14,2022,6,14,La Niña Fraca,308.2,27.8,80.7,22.1,1013.0,Transição
2022-06-15,2022,6,15,La Niña Fraca,30.2,28.2,70.3,22.2,1009.5,Transição
2022-06-16,2022,6,16,La Niña Fraca,128.8,27.3,79.7,14.7,1011.5,Transição
2022-06-17,2022,6,17,La Niña Fraca,42.3,28.7,80.5,26.9,1011.7,Transição
2022-06-18,2022,6,18,La Niña Fraca,148.4,27.4,72.6,9.9,1018.3,Transição
2022-06-19,2022,6,19,La Niña Fraca,80.5,27.8,80.5,17.5,1011.1,Transição
2022-06-20,2022,6,20,La Niña Fraca,126.3,26.5,80.9,10.9,1013.1,Transição
2022-06-21,2022,6,21,La Niña Fraca,198.3,27.4,79.6,9.2,1008.1,Transição
2022-06-22,2022,6,22,La Niña Fraca,26.4,27.1,75.2,14.3,1012.3,Transição
2022-06-23,2022,6,23,La Niña Fraca,141.3,28.5,74.1,11.3,1016.7,Transição
2022-06-24,2022,6,24,La Niña Fraca,142.6,28.3,80.9,20.5,1010.0,Transição
2022-06-25,2022,6,25,La Niña Fraca,184.0,27.4,77.8,12.7,1011.1,Transição
2022-06-26,2022,6,26,La Niña Fraca,32.3,28.3,69.3,16.5,1017.2,Transição
2022-06-27,2022,6,27,La Niña Fraca,110.0,27.6,79.4,15.5,1006.5,Transição
2022-06-28,2022,6,28,La Niña Fraca,102.1,27.2,74.3,25.2,1015.9,Transição
